,date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
8270,2021-09-16,Perlis,13,6,19,11,19,10,6,0,9,1,0,10,16,0
8271,2021-09-16,Pulau Pinang,40,78,118,78,73,88,73,0,41,50,0,35,63,60
8272,2021-09-16,Sabah,60,179,239,204,96,82,148,0,15,60,0,7,64,20
8273,2021-09-16,Sarawak,59,143,202,120,137,96,96,5,59,35,2,43,81,7
8274,2021-09-16,Selangor,183,179,362,288,433,194,211,38,56,129,4,37,196,9
8275,2021-09-16,Terengganu,29,47,76,39,58,31,31,1,17,18,1,15,48,15
8276,2021-09-16,W.P. Kuala Lumpur,105,64,169,106,210,86,105,4,37,70,4,18,136,0
8277,2021-09-16,W.P. Labuan,5,18,23,18,11,12,1,0,4,0,0,3,3,0
8278,2021-09-16,W.P. Putrajaya,14,6,20,14,28,6,5,0,12,4,0,6,10,0
8279,2021-09-17,Johor,79,90,169,160,181,134,102,1,41,91,1,31,146,26
8280,2021-09-17,Kedah,88,59,147,104,103,79,85,0,41,44,0,41,99,48
8281,2021-09-17,Kelantan,114,68,182,89,141,42,74,0,53,46,0,15,108,15
8282,2021-09-17,Melaka,30,98,128,90,108,8,70,0,31,22,0,24,50,0
8283,2021-09-17,Negeri Sembilan,34,76,110,88,68,63,19,2,30,18,2,27,18,41
8284,2021-09-17,Pahang,45,45,90,77,54,48,50,0,29,37,0,18,55,6
8285,2021-09-17,Perak,66,68,134,114,104,84,99,0,21,66,0,19,134,23
8286,2021-09-17,Perlis,13,6,19,11,19,10,6,0,1,2,0,1,3,6
8287,2021-09-17,Pulau Pinang,40,78,118,78,73,88,71,0,44,50,0,34,91,26
8288,2021-09-17,Sabah,60,179,239,204,96,82,141,1,15,60,1,10,60,22
8289,2021-09-17,Sarawak,59,143,202,120,137,96,103,3,53,37,1,38,86,10
8290,2021-09-17,Selangor,183,179,362,288,433,194,202,37,53,130,1,38,186,16
8291,2021-09-17,Terengganu,29,47,76,39,58,31,31,0,15,27,0,15,49,8
8292,2021-09-17,W.P. Kuala Lumpur,105,64,169,106,210,87,100,0,37,68,0,15,126,0
8293,2021-09-17,W.P. Labuan,5,18,23,18,11,12,1,0,4,0,0,3,3,0
8294,2021-09-17,W.P. Putrajaya,14,6,20,14,28,6,6,0,13,4,0,8,12,0
8295,2021-09-18,Johor,79,90,169,160,181,134,101,0,38,85,1,28,138,25
8296,2021-09-18,Kedah,88,59,147,104,103,79,84,0,47,47,0,47,96,54
8297,2021-09-18,Kelantan,114,68,182,89,141,42,72,0,50,45,0,12,109,19
8298,2021-09-18,Melaka,30,98,128,90,108,8,68,0,31,23,0,22,49,0
8299,2021-09-18,Negeri Sembilan,34,76,110,88,68,63,17,5,31,11,4,28,17,41
8300,2021-09-18,Pahang,45,45,90,77,54,48,50,1,36,37,0,30,66,8
8301,2021-09-18,Perak,66,68,134,114,104,84,95,0,23,65,0,15,117,19
8302,2021-09-18,Perlis,13,6,19,11,19,10,6,0,1,1,0,1,2,7
8303,2021-09-18,Pulau Pinang,40,78,118,78,73,88,71,0,43,47,0,36,85,33
8304,2021-09-18,Sabah,60,179,239,204,96,82,147,1,15,64,2,9,66,20
8305,2021-09-18,Sarawak,59,143,202,120,137,96,103,1,50,37,0,35,78,8
8306,2021-09-18,Selangor,183,179,362,288,433,194,200,6,58,125,0,29,187,24
8307,2021-09-18,Terengganu,29,47,76,39,58,31,29,6,15,23,5,15,45,11
8308,2021-09-18,W.P. Kuala Lumpur,105,64,169,106,210,87,95,0,37,64,0,21,125,0
8309,2021-09-18,W.P. Labuan,5,18,23,18,11,12,1,0,4,0,0,4,4,0
8310,2021-09-18,W.P. Putrajaya,14,6,20,14,28,6,5,0,12,4,0,11,14,0
8311,2021-09-19,Johor,79,90,169,160,181,134,99,0,38,79,0,33,139,32
8312,2021-09-19,Kedah,88,59,147,104,103,79,82,0,52,45,0,50,96,61
8313,2021-09-19,Kelantan,114,68,182,89,141,42,74,1,53,43,1,13,111,13
8314,2021-09-19,Melaka,30,98,128,90,108,8,64,0,28,19,0,21,54,0
8315,2021-09-19,Negeri Sembilan,34,76,110,88,68,63,18,4,30,11,4,28,33,22
8316,2021-09-19,Pahang,45,45,90,77,54,48,48,1,35,37,0,33,72,6
8317,2021-09-19,Perak,66,68,134,114,104,84,94,0,21,61,0,17,122,19
8318,2021-09-19,Perlis,13,6,19,11,19,10,7,0,4,2,0,12,19,0
8319,2021-09-19,Pulau Pinang,40,78,118,78,73,88,71,0,40,45,0,35,82,28
8320,2021-09-19,Sabah,60,179,239,204,96,82,163,1,10,68,2,7,68,23
8321,2021-09-19,Sarawak,59,143,202,120,137,96,108,1,47,41,0,33,76,11
8322,2021-09-19,Selangor,183,179,362,288,433,194,188,39,63,114,3,33,187,25
8323,2021-09-19,Terengganu,29,47,76,39,58,31,30,0,14,22,0,13,43,10
8324,2021-09-19,W.P. Kuala Lumpur,105,64,169,106,210,87,91,0,39,60,0,23,121,0
8325,2021-09-19,W.P. Labuan,5,18,23,18,11,12,2,0,4,0,0,2,2,0
8326,2021-09-19,W.P. Putrajaya,14,6,20,14,28,6,5,0,14,5,0,11,17,0
8327,2021-09-20,Johor,79,79,158,116,167,117,102,0,43,83,0,33,132,29
8328,2021-09-20,Kedah,59,59,118,105,105,87,83,0,32,42,0,27,86,63
8329,2021-09-20,Kelantan,114,72,186,89,136,47,72,5,49,43,6,14,114,15
8330,2021-09-20,Melaka,30,98,128,90,108,8,53,0,30,18,0,2,52,0
8331,2021-09-20,Negeri Sembilan,34,76,110,88,96,63,16,3,9,8,3,27,38,23
8332,2021-09-20,Pahang,45,61,106,81,77,51,49,1,34,37,0,28,67,11
8333,2021-09-20,Perak,66,68,134,114,107,84,95,0,17,60,0,15,132,18
8334,2021-09-20,Perlis,13,6,19,11,19,10,11,0,4,4,0,2,6,3
8335,2021-09-20,Pulau Pinang,40,78,118,76,72,73,67,0,42,42,0,36,81,28
8336,2021-09-20,Sabah,60,155,215,194,101,79,134,0,14,54,0,4,58,19
8337,2021-09-20,Sarawak,59,143,202,120,137,83,107,1,53,36,0,35,91,10
8338,2021-09-20,Selangor,183,174,357,262,433,189,184,43,51,106,7,32,178,16
8339,2021-09-20,Terengganu,29,38,67,39,58,42,37,0,18,26,0,16,52,14
8340,2021-09-20,W.P. Kuala Lumpur,105,74,179,106,210,87,80,0,49,52,0,8,113,0
8341,2021-09-20,W.P. Labuan,5,18,23,18,11,12,3,0,4,0,0,3,3,0
8342,2021-09-20,W.P. Putrajaya,14,6,20,14,28,6,6,0,11,6,0,9,16,0
8343,2021-09-21,Johor,79,79,158,116,167,117,101,0,38,79,0,34,130,10
8344,2021-09-21,Kedah,59,59,118,105,180,23,80,0,29,48,0,24,98,64
8345,2021-09-21,Kelantan,114,68,182,89,141,42,73,1,50,47,1,15,109,15
8346,2021-09-21,Melaka,36,98,134,88,96,8,51,0,30,24,0,19,65,0
8347,2021-09-21,Negeri Sembilan,34,76,110,88,96,63,16,3,29,11,2,27,56,3
8348,2021-09-21,Pahang,45,63,108,77,77,51,44,2,36,28,1,30,62,15
8349,2021-09-21,Perak,64,70,134,114,107,84,96,0,21,62,0,19,122,18
8350,2021-09-21,Perlis,13,6,19,11,19,10,11,0,3,4,0,2,6,5
8351,2021-09-21,Pulau Pinang,40,78,118,78,91,73,72,0,42,47,0,39,91,35
8352,2021-09-21,Sabah,60,169,229,194,153,57,130,0,9,60,0,5,88,6
8353,2021-09-21,Sarawak,59,143,202,120,137,83,113,0,50,40,0,36,94,18
8354,2021-09-21,Selangor,183,158,341,246,425,175,183,34,59,104,3,35,183,18
8355,2021-09-21,Terengganu,27,37,64,38,58,42,30,0,16,23,0,15,44,17
8356,2021-09-21,W.P. Kuala Lumpur,101,70,171,90,210,87,67,0,62,45,0,10,116,0
8357,2021-09-21,W.P. Labuan,5,18,23,18,11,12,3,0,5,0,0,4,4,0
8358,2021-09-21,W.P. Putrajaya,14,6,20,14,28,6,6,0,12,6,0,10,16,0
8359,2021-09-22,Johor,79,79,158,116,167,117,97,0,40,68,0,36,122,25
8360,2021-09-22,Kedah,59,59,118,120,187,17,76,0,34,45,0,24,140,20
8361,2021-09-22,Kelantan,114,72,186,89,157,51,73,1,50,41,1,15,112,19
8362,2021-09-22,Melaka,30,98,128,88,104,2,46,0,29,23,0,19,56,0
8363,2021-09-22,Negeri Sembilan,34,76,110,88,96,63,17,3,14,9,2,22,31,19
8364,2021-09-22,Pahang,45,63,108,81,71,47,38,1,38,23,0,28,59,8
8365,2021-09-22,Perak,64,72,136,114,107,84,97,0,18,55,0,16,121,22
8366,2021-09-22,Perlis,13,6,19,11,19,10,11,0,2,4,0,2,6,4
8367,2021-09-22,Pulau Pinang,40,78,118,76,91,73,75,0,42,55,0,40,93,35
8368,2021-09-22,Sabah,60,162,222,203,153,57,135,0,10,54,2,6,87,7
8369,2021-09-22,Sarawak,59,143,202,120,148,67,112,1,58,40,0,37,102,29
8370,2021-09-22,Selangor,182,158,340,245,425,175,177,35,66,110,1,35,173,20
8371,2021-09-22,Terengganu,27,37,64,38,66,40,33,0,14,21,0,16,50,15
8372,2021-09-22,W.P. Kuala Lumpur,101,70,171,90,210,87,76,0,52,54,0,11,96,0
8373,2021-09-22,W.P. Labuan,5,18,23,18,11,12,3,0,3,0,0,2,3,0
8374,2021-09-22,W.P. Putrajaya,14,6,20,14,28,6,7,0,12,7,0,11,18,0
8375,2021-09-23,Johor,85,73,158,110,167,117,97,0,41,76,0,37,128,33
8376,2021-09-23,Kedah,59,59,118,120,187,17,84,0,31,38,0,26,150,2
8377,2021-09-23,Kelantan,114,72,186,89,157,51,71,1,52,41,1,16,102,16
8378,2021-09-23,Melaka,30,98,128,88,104,2,41,0,31,19,0,20,50,0
8379,2021-09-23,Negeri Sembilan,34,76,110,88,96,63,15,2,28,9,1,21,31,12
8380,2021-09-23,Pahang,45,63,108,81,71,47,36,2,36,26,2,28,59,14
8381,2021-09-23,Perak,64,72,136,114,146,50,95,0,18,58,0,16,125,15
8382,2021-09-23,Perlis,13,6,19,11,19,10,11,0,2,6,0,2,8,4
8383,2021-09-23,Pulau Pinang,40,78,118,76,91,73,75,0,42,53,0,38,88,34
8384,2021-09-23,Sabah,60,172,232,213,165,50,146,1,21,60,1,10,89,7
8385,2021-09-23,Sarawak,59,143,202,120,144,58,116,5,55,43,1,36,90,0
8386,2021-09-23,Selangor,183,158,341,228,477,59,172,33,70,100,2,36,182,17
8387,2021-09-23,Terengganu,27,37,64,38,66,40,28,0,16,24,0,15,44,11
8388,2021-09-23,W.P. Kuala Lumpur,101,70,171,90,265,36,77,0,53,48,0,13,115,0
8389,2021-09-23,W.P. Labuan,5,18,23,18,11,12,3,0,3,1,0,1,2,0
8390,2021-09-23,W.P. Putrajaya,14,6,20,14,24,0,6,0,12,5,0,10,15,0
8391,2021-09-24,Johor,85,73,158,110,174,104,86,0,52,68,0,38,118,20
8392,2021-09-24,Kedah,59,59,118,130,187,17,85,1,31,46,0,25,160,7
8393,2021-09-24,Kelantan,114,72,186,89,157,51,65,1,57,39,1,15,102,15
8394,2021-09-24,Melaka,30,98,128,88,104,2,39,0,32,23,0,20,56,0
8395,2021-09-24,Negeri Sembilan,34,76,110,88,96,63,16,1,11,14,3,21,35,14
8396,2021-09-24,Pahang,45,73,118,81,71,47,36,2,32,24,2,24,47,13
8397,2021-09-24,Perak,64,72,136,114,152,50,95,0,22,61,0,41,133,11
8398,2021-09-24,Perlis,13,6,19,11,19,10,8,0,2,5,0,2,7,4
8399,2021-09-24,Pulau Pinang,40,81,121,79,91,73,76,0,44,51,0,35,90,30
8400,2021-09-24,Sabah,59,170,229,211,164,50,143,0,13,55,1,10,87,6
8401,2021-09-24,Sarawak,59,153,212,130,197,5,119,1,51,39,0,34,88,11
8402,2021-09-24,Selangor,183,153,336,204,489,59,170,18,75,102,4,40,181,3
8403,2021-09-24,Terengganu,27,37,64,38,66,40,26,0,18,18,0,18,41,12
8404,2021-09-24,W.P. Kuala Lumpur,101,70,171,90,265,36,58,0,66,34,0,21,94,0
8405,2021-09-24,W.P. Labuan,5,18,23,18,11,12,3,0,3,1,0,1,2,0
8406,2021-09-24,W.P. Putrajaya,14,6,20,14,24,0,6,0,11,4,0,11,15,0
8407,2021-09-25,Johor,85,73,158,110,174,104,87,0,41,58,0,34,123,24
8408,2021-09-25,Kedah,59,83,142,130,187,17,88,0,30,58,0,25,150,3
8409,2021-09-25,Kelantan,114,72,186,89,157,51,65,1,53,37,0,14,107,15
8410,2021-09-25,Melaka,30,98,128,88,104,2,39,0,33,22,0,20,55,0
8411,2021-09-25,Negeri Sembilan,34,76,110,88,136,25,13,2,25,8,2,23,28,13
8412,2021-09-25,Pahang,45,73,118,81,71,47,38,2,30,25,2,24,51,10
8413,2021-09-25,Perak,64,72,136,114,179,22,97,0,21,63,0,36,125,10
8414,2021-09-25,Perlis,13,6,19,11,19,10,7,0,4,3,0,3,6,5
8415,2021-09-25,Pulau Pinang,40,81,121,79,91,73,78,0,43,55,0,37,94,32
8416,2021-09-25,Sabah,59,172,231,213,164,50,133,1,14,54,1,12,94,6
8417,2021-09-25,Sarawak,59,159,218,165,197,5,124,4,52,46,0,34,89,11
8418,2021-09-25,Selangor,183,153,336,204,484,59,171,31,75,100,4,47,185,18
8419,2021-09-25,Terengganu,27,37,64,38,66,40,26,0,18,22,0,17,46,13
8420,2021-09-25,W.P. Kuala Lumpur,101,70,171,90,247,28,57,0,79,36,0,23,105,0
8421,2021-09-25,W.P. Labuan,5,18,23,18,11,12,2,0,4,1,0,1,2,0
8422,2021-09-25,W.P. Putrajaya,14,6,20,14,24,0,4,0,13,1,0,12,15,0
8423,2021-09-26,Johor,85,73,158,110,180,104,88,0,47,71,3,32,126,17
8424,2021-09-26,Kedah,59,83,142,130,187,17,82,0,27,43,0,21,146,0
8425,2021-09-26,Kelantan,114,72,186,89,157,51,68,2,56,37,1,12,93,16
8426,2021-09-26,Melaka,30,98,128,88,104,2,41,0,33,22,0,20,55,0
8427,2021-09-26,Negeri Sembilan,34,76,110,88,136,25,13,1,28,8,1,23,30,12
8428,2021-09-26,Pahang,45,73,118,81,71,47,37,2,31,25,2,25,51,13
8429,2021-09-26,Perak,64,72,136,114,182,20,93,0,24,56,0,44,125,9
8430,2021-09-26,Perlis,13,6,19,11,19,10,9,0,8,4,0,6,10,4
8431,2021-09-26,Pulau Pinang,40,86,126,81,91,73,78,0,43,53,0,36,87,38
8432,2021-09-26,Sabah,60,172,232,213,173,40,130,1,15,53,1,11,87,6
8433,2021-09-26,Sarawak,59,159,218,165,197,5,124,3,50,43,0,32,101,8
8434,2021-09-26,Selangor,183,153,336,204,493,59,163,29,61,95,4,35,185,17
8435,2021-09-26,Terengganu,27,37,64,38,66,40,28,0,25,18,4,23,50,13
8436,2021-09-26,W.P. Kuala Lumpur,85,70,155,74,213,28,43,0,66,27,0,18,96,0
8437,2021-09-26,W.P. Labuan,5,18,23,18,11,12,2,0,4,1,0,1,2,0
8438,2021-09-26,W.P. Putrajaya,14,6,20,14,24,0,4,0,14,1,0,12,13,0
8439,2021-09-27,Johor,85,83,168,110,180,104,86,0,45,72,0,30,120,28
8440,2021-09-27,Kedah,59,83,142,130,187,17,80,0,29,48,0,25,144,0
8441,2021-09-27,Kelantan,114,72,186,89,157,51,67,2,58,40,1,13,100,15
8442,2021-09-27,Melaka,30,98,128,88,104,2,33,0,33,18,0,22,48,0
8443,2021-09-27,Negeri Sembilan,34,76,110,88,136,25,13,1,11,7,1,25,34,23
8444,2021-09-27,Pahang,45,73,118,81,71,47,35,1,34,27,1,25,53,13
8445,2021-09-27,Perak,64,72,136,114,182,20,89,0,17,54,0,14,121,12
8446,2021-09-27,Perlis,13,6,19,11,19,10,10,0,7,5,0,5,10,4
8447,2021-09-27,Pulau Pinang,40,93,133,88,91,73,77,0,45,54,0,38,90,35
8448,2021-09-27,Sabah,60,172,232,213,173,40,127,4,16,50,4,13,98,9
8449,2021-09-27,Sarawak,59,159,218,165,197,5,109,2,39,46,1,26,101,12
8450,2021-09-27,Selangor,183,153,336,204,493,59,128,23,70,85,1,44,170,16
8451,2021-09-27,Terengganu,27,37,64,38,66,40,28,4,17,25,2,13,47,9
8452,2021-09-27,W.P. Kuala Lumpur,83,67,150,71,213,28,45,0,70,26,0,18,97,0
8453,2021-09-27,W.P. Labuan,5,18,23,18,15,0,2,0,4,1,0,2,3,0
8454,2021-09-27,W.P. Putrajaya,14,6,20,14,24,0,2,0,16,0,0,14,13,0
8455,2021-09-28,Johor,85,83,168,110,180,104,80,0,45,71,0,33,115,27
8456,2021-09-28,Kedah,59,83,142,130,187,17,81,0,30,46,0,26,143,2
8457,2021-09-28,Kelantan,114,72,186,89,157,51,75,0,67,41,0,13,103,11
8458,2021-09-28,Melaka,30,98,128,88,104,2,40,0,27,22,0,15,48,0
8459,2021-09-28,Negeri Sembilan,34,76,110,88,137,23,15,0,31,10,0,20,30,13
8460,2021-09-28,Pahang,45,73,118,81,71,47,31,0,31,20,0,25,49,12
8461,2021-09-28,Perak,66,68,134,114,182,20,85,0,21,52,0,36,128,14
8462,2021-09-28,Perlis,13,6,19,11,19,10,9,0,6,5,0,5,10,5
8463,2021-09-28,Pulau Pinang,40,93,133,88,91,73,82,0,41,54,0,35,87,36
8464,2021-09-28,Sabah,59,172,231,213,174,40,121,0,20,47,0,13,89,10
8465,2021-09-28,Sarawak,59,159,218,165,197,5,114,0,36,45,0,26,99,0
8466,2021-09-28,Selangor,183,141,324,204,493,59,161,0,68,89,0,37,166,20
8467,2021-09-28,Terengganu,27,37,64,38,66,40,34,0,19,29,0,16,50,11
8468,2021-09-28,W.P. Kuala Lumpur,83,67,150,71,213,28,46,0,64,26,0,16,93,0
8469,2021-09-28,W.P. Labuan,5,18,23,18,15,0,2,0,3,1,0,2,3,0
8470,2021-09-28,W.P. Putrajaya,14,6,20,14,24,0,1,0,18,1,0,15,13,0
8471,2021-09-29,Johor,95,73,168,110,180,104,83,0,45,66,0,41,111,23
8472,2021-09-29,Kedah,59,83,142,130,187,17,79,0,32,47,0,27,145,0
8473,2021-09-29,Kelantan,114,73,187,89,157,51,72,0,51,45,0,13,110,10
8474,2021-09-29,Melaka,30,98,128,88,104,2,40,0,26,22,0,16,49,0
8475,2021-09-29,Negeri Sembilan,34,76,110,88,137,23,14,0,28,8,0,16,25,13
8476,2021-09-29,Pahang,45,73,118,81,71,47,33,0,30,19,0,25,44,13
8477,2021-09-29,Perak,64,72,136,114,199,7,91,0,22,59,0,16,126,16
8478,2021-09-29,Perlis,13,6,19,11,19,10,10,0,6,3,0,5,8,6
8479,2021-09-29,Pulau Pinang,40,93,133,88,91,73,84,0,41,53,0,37,97,35
8480,2021-09-29,Sabah,59,175,234,213,174,40,122,0,15,50,0,10,86,8
8481,2021-09-29,Sarawak,59,146,205,152,197,5,109,0,61,46,0,29,92,13
8482,2021-09-29,Selangor,183,141,324,204,530,19,157,0,82,91,0,40,179,15
8483,2021-09-29,Terengganu,27,37,64,38,66,40,30,0,20,26,0,18,47,11
8484,2021-09-29,W.P. Kuala Lumpur,83,68,151,72,213,28,43,0,67,25,0,20,75,0
8485,2021-09-29,W.P. Labuan,5,18,23,18,15,0,2,0,4,1,0,2,3,0
8486,2021-09-29,W.P. Putrajaya,14,6,20,14,24,0,1,0,18,1,0,17,18,0
8487,2021-09-30,Johor,95,73,168,110,180,104,77,0,50,59,0,33,99,17
8488,2021-09-30,Kedah,59,83,142,130,187,17,78,0,31,38,0,29,134,0
8489,2021-09-30,Kelantan,114,73,187,89,157,51,68,0,51,41,0,13,101,9
8490,2021-09-30,Melaka,30,98,128,88,104,2,27,0,39,12,0,31,49,0
8491,2021-09-30,Negeri Sembilan,34,76,110,88,137,23,11,0,27,6,0,16,23,12
8492,2021-09-30,Pahang,45,73,118,81,71,47,33,0,30,18,0,23,44,13
8493,2021-09-30,Perak,64,72,136,114,199,7,87,0,21,58,0,17,127,16
8494,2021-09-30,Perlis,13,6,19,11,19,10,10,0,4,2,0,2,5,5
8495,2021-09-30,Pulau Pinang,40,93,133,88,91,73,83,0,42,47,0,33,100,27
8496,2021-09-30,Sabah,59,189,248,227,175,40,125,0,16,50,0,12,98,7
8497,2021-09-30,Sarawak,55,148,203,152,197,5,103,0,41,45,0,29,89,12
8498,2021-09-30,Selangor,183,141,324,198,530,19,148,0,73,86,0,38,167,3
8499,2021-09-30,Terengganu,27,37,64,38,66,40,22,0,18,20,0,19,44,4
8500,2021-09-30,W.P. Kuala Lumpur,83,68,151,72,213,28,42,0,70,23,0,16,83,0
8501,2021-09-30,W.P. Labuan,5,18,23,18,15,0,2,0,3,1,0,1,3,0
8502,2021-09-30,W.P. Putrajaya,14,6,20,14,24,0,1,0,19,1,0,16,17,0
8503,2021-10-01,Johor,95,73,168,110,180,104,76,0,50,61,0,40,98,23
8504,2021-10-01,Kedah,59,83,142,130,187,17,77,0,29,33,0,27,132,0
8505,2021-10-01,Kelantan,114,73,187,89,157,51,70,0,54,43,0,13,109,11
8506,2021-10-01,Melaka,30,98,128,88,104,2,29,0,36,11,0,30,36,0
8507,2021-10-01,Negeri Sembilan,34,76,110,88,137,23,11,0,27,6,0,20,21,11
8508,2021-10-01,Pahang,45,73,118,81,71,47,32,0,37,20,0,29,49,10
8509,2021-10-01,Perak,64,72,136,114,199,7,89,0,22,62,0,16,128,13
8510,2021-10-01,Perlis,13,6,19,11,19,10,7,0,6,1,0,4,5,5
8511,2021-10-01,Pulau Pinang,40,93,133,88,91,73,78,0,41,36,0,22,81,33
8512,2021-10-01,Sabah,59,189,248,227,175,40,120,0,20,50,0,12,86,7
8513,2021-10-01,Sarawak,55,148,203,152,197,5,105,0,42,47,0,27,83,14
8514,2021-10-01,Selangor,183,141,324,198,530,19,142,0,78,78,0,47,167,11
8515,2021-10-01,Terengganu,27,37,64,38,66,40,19,0,21,13,0,18,39,12
8516,2021-10-01,W.P. Kuala Lumpur,84,67,151,71,213,28,35,0,76,21,0,17,91,0
8517,2021-10-01,W.P. Labuan,5,18,23,18,15,0,2,0,3,1,0,1,2,0
8518,2021-10-01,W.P. Putrajaya,14,6,20,14,24,0,1,0,17,1,0,13,14,0
8519,2021-10-02,Johor,95,73,168,110,180,104,72,0,50,58,0,34,104,17
8520,2021-10-02,Kedah,59,83,142,130,187,17,72,0,28,26,0,27,130,0
8521,2021-10-02,Kelantan,114,73,187,89,157,51,65,0,60,35,0,13,108,9
8522,2021-10-02,Melaka,30,98,128,88,104,2,37,0,30,20,0,17,45,0
8523,2021-10-02,Negeri Sembilan,34,76,110,88,137,23,8,0,30,6,0,21,24,14
8524,2021-10-02,Pahang,45,73,118,81,71,47,25,0,38,18,0,28,52,5
8525,2021-10-02,Perak,64,72,136,114,199,7,87,0,20,58,0,16,126,9
8526,2021-10-02,Perlis,13,6,19,11,19,10,6,0,5,1,0,1,2,8
8527,2021-10-02,Pulau Pinang,40,93,133,88,91,73,79,0,43,47,0,33,83,34
8528,2021-10-02,Sabah,59,189,248,227,175,40,124,0,23,47,0,9,89,7
8529,2021-10-02,Sarawak,55,148,203,152,197,5,107,0,43,48,0,29,90,11
8530,2021-10-02,Selangor,183,141,324,198,530,19,147,0,73,77,0,44,156,3
8531,2021-10-02,Terengganu,27,37,64,38,66,40,21,0,18,17,0,16,40,10
8532,2021-10-02,W.P. Kuala Lumpur,84,67,151,71,213,28,30,0,72,20,0,16,84,0
8533,2021-10-02,W.P. Labuan,5,18,23,18,15,0,1,0,4,0,0,1,2,0
8534,2021-10-02,W.P. Putrajaya,14,6,20,14,24,0,2,0,15,2,0,11,14,0
8535,2021-10-03,Johor,95,73,168,110,180,104,71,0,51,54,0,33,93,15
8536,2021-10-03,Kedah,59,83,142,130,187,17,68,0,27,25,0,23,109,2
8537,2021-10-03,Kelantan,114,73,187,89,157,51,63,0,67,34,0,15,119,8
8538,2021-10-03,Melaka,30,98,128,88,104,2,23,0,40,16,0,20,50,0
8539,2021-10-03,Negeri Sembilan,34,76,110,88,137,23,9,0,29,8,0,25,30,20
8540,2021-10-03,Pahang,45,73,118,81,71,47,22,0,33,16,0,26,47,5
8541,2021-10-03,Perak,64,72,136,114,202,7,90,0,20,58,0,16,125,9
8542,2021-10-03,Perlis,13,6,19,11,19,10,6,0,3,3,0,1,4,6
8543,2021-10-03,Pulau Pinang,40,93,133,88,91,73,86,0,43,45,0,33,75,33
8544,2021-10-03,Sabah,62,189,251,227,175,40,117,0,13,46,0,7,89,6
8545,2021-10-03,Sarawak,55,148,203,152,197,5,103,0,34,43,0,30,104,12
8546,2021-10-03,Selangor,183,131,314,194,532,19,146,0,72,80,0,43,169,2
8547,2021-10-03,Terengganu,27,37,64,38,66,40,24,0,15,21,0,13,35,10
8548,2021-10-03,W.P. Kuala Lumpur,84,67,151,71,213,28,22,0,74,22,0,19,90,0
8549,2021-10-03,W.P. Labuan,5,18,23,18,15,0,1,0,4,0,0,3,3,0
8550,2021-10-03,W.P. Putrajaya,14,6,20,14,24,0,2,0,14,2,0,12,14,0
8551,2021-10-04,Johor,95,73,168,114,201,81,66,0,56,50,0,38,96,23
8552,2021-10-04,Kedah,59,83,142,130,187,17,69,0,25,23,0,22,108,2
8553,2021-10-04,Kelantan,114,73,187,89,157,51,63,0,62,35,0,20,101,13
8554,2021-10-04,Melaka,30,98,128,88,104,2,29,0,32,19,0,25,45,0
8555,2021-10-04,Negeri Sembilan,34,76,110,88,137,23,8,0,31,6,0,20,32,22
8556,2021-10-04,Pahang,45,73,118,81,71,47,18,0,35,11,0,28,40,8
8557,2021-10-04,Perak,64,72,136,114,202,7,89,0,20,56,0,14,122,15
8558,2021-10-04,Perlis,13,6,19,11,19,10,6,0,1,2,0,1,3,6
8559,2021-10-04,Pulau Pinang,40,96,136,91,154,35,82,0,42,46,0,34,68,35
8560,2021-10-04,Sabah,62,186,248,227,175,40,126,0,31,45,0,7,81,6
8561,2021-10-04,Sarawak,59,142,201,152,197,5,105,0,40,45,0,27,83,8
8562,2021-10-04,Selangor,183,131,314,194,534,19,149,0,71,81,0,44,166,3
8563,2021-10-04,Terengganu,27,37,64,38,66,40,23,0,16,20,0,10,35,8
8564,2021-10-04,W.P. Kuala Lumpur,84,67,151,71,213,28,29,0,68,18,0,20,83,0
8565,2021-10-04,W.P. Labuan,5,18,23,18,15,0,0,0,5,0,0,2,2,0
8566,2021-10-04,W.P. Putrajaya,14,6,20,14,24,0,1,0,16,1,0,14,15,0
8567,2021-10-05,Johor,95,73,168,110,201,81,67,0,50,50,0,35,97,22
8568,2021-10-05,Kedah,59,83,142,130,187,17,53,0,32,23,0,27,118,1
8569,2021-10-05,Kelantan,114,73,187,89,157,51,57,0,56,32,0,19,108,13
8570,2021-10-05,Melaka,30,98,128,88,104,2,26,0,28,16,0,18,35,0
8571,2021-10-05,Negeri Sembilan,34,76,110,88,137,23,8,0,28,6,0,22,22,12
8572,2021-10-05,Pahang,45,73,118,81,71,47,19,0,36,8,0,31,45,7
8573,2021-10-05,Perak,64,72,136,114,202,7,83,0,21,50,0,16,120,14
8574,2021-10-05,Perlis,13,6,19,11,19,10,6,0,2,2,0,1,3,4
8575,2021-10-05,Pulau Pinang,40,96,136,91,154,35,82,0,46,46,0,35,74,35
8576,2021-10-05,Sabah,62,186,248,227,175,40,132,0,24,45,0,2,85,4
8577,2021-10-05,Sarawak,59,142,201,152,197,5,109,0,42,43,0,32,94,25
8578,2021-10-05,Selangor,183,131,314,194,534,19,143,0,67,81,0,44,175,9
8579,2021-10-05,Terengganu,27,37,64,38,66,40,23,0,13,16,0,10,36,13
