,date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
6966,2021-06-28,Melaka,1101,290,1009,6,38,44,9,33,42,374,12,557
6967,2021-06-28,Negeri Sembilan,1431,1084,1366,8,126,134,3,103,106,846,13,465
6968,2021-06-28,Pahang,2250,842,2175,6,26,32,6,6,12,316,44,927
6969,2021-06-28,Perak,2728,399,2635,0,24,24,0,19,19,169,17,1632
6970,2021-06-28,Perlis,487,87,471,10,5,15,0,0,0,21,19,265
6971,2021-06-28,Pulau Pinang,1292,319,1232,0,17,17,0,13,13,121,0,634
6972,2021-06-28,Sabah,3120,850,2954,9,51,60,8,35,43,373,55,1368
6973,2021-06-28,Sarawak,3699,1001,3516,158,408,566,75,504,579,535,195,1808
6974,2021-06-28,Selangor,6568,2456,6166,98,295,393,159,203,362,1682,413,2266
6975,2021-06-28,Terengganu,1331,565,1291,4,18,22,6,19,25,79,27,714
6976,2021-06-28,W.P. Kuala Lumpur,4436,1192,4241,13,118,131,6,81,87,1038,98,1721
6977,2021-06-28,W.P. Labuan,122,106,95,0,0,0,0,0,0,57,12,77
6978,2021-06-28,W.P. Putrajaya,397,25,377,4,5,9,0,1,1,14,8,257
6979,2021-06-29,Johor,5160,1545,4973,133,115,248,97,101,198,713,186,3085
6980,2021-06-29,Kedah,2755,661,2639,3,45,48,0,30,30,320,3,1673
6981,2021-06-29,Kelantan,2737,559,2593,13,41,54,9,44,53,278,23,1483
6982,2021-06-29,Melaka,1101,290,987,8,32,40,5,32,37,374,15,546
6983,2021-06-29,Negeri Sembilan,1431,1084,1366,4,129,133,5,110,115,827,7,518
6984,2021-06-29,Pahang,2250,842,2175,6,34,40,4,16,20,353,50,913
6985,2021-06-29,Perak,2728,399,2635,4,22,26,5,16,21,176,11,1691
6986,2021-06-29,Perlis,487,87,471,3,0,3,0,3,3,18,13,265
6987,2021-06-29,Pulau Pinang,1292,319,1232,0,28,28,0,16,16,124,0,730
6988,2021-06-29,Sabah,3120,850,2954,9,79,88,6,41,47,395,45,1528
6989,2021-06-29,Sarawak,3699,1001,3516,145,275,420,103,587,690,508,171,1917
6990,2021-06-29,Selangor,6568,2456,6166,130,295,425,79,248,327,1724,390,2461
6991,2021-06-29,Terengganu,1481,565,1425,2,7,9,1,9,10,77,28,754
6992,2021-06-29,W.P. Kuala Lumpur,4436,1192,4240,8,109,117,8,87,95,1055,83,1929
6993,2021-06-29,W.P. Labuan,122,106,99,0,7,7,1,40,41,60,3,75
6994,2021-06-29,W.P. Putrajaya,397,25,377,4,5,9,0,3,3,12,8,256
6995,2021-06-30,Johor,5160,1545,4973,122,103,225,95,77,172,573,152,2400
6996,2021-06-30,Kedah,2755,661,2639,1,44,45,0,35,35,324,2,1685
6997,2021-06-30,Kelantan,2737,559,2593,10,49,59,15,46,61,283,19,1483
6998,2021-06-30,Melaka,1101,290,987,10,41,51,10,34,44,381,15,546
6999,2021-06-30,Negeri Sembilan,1431,1084,1366,8,129,137,11,94,105,843,10,498
7000,2021-06-30,Pahang,2250,842,2175,11,90,101,9,32,41,391,46,955
7001,2021-06-30,Perak,2728,399,2635,0,11,11,0,21,21,164,9,1727
7002,2021-06-30,Perlis,487,87,471,4,5,9,0,1,1,22,12,256
7003,2021-06-30,Pulau Pinang,1292,319,1232,0,28,28,0,7,7,144,0,721
7004,2021-06-30,Sabah,3120,834,2954,23,41,64,16,42,58,374,52,1590
7005,2021-06-30,Sarawak,3699,1001,3516,86,174,260,90,400,490,496,172,1914
7006,2021-06-30,Selangor,6568,2458,6164,118,301,419,73,267,340,1753,389,2435
7007,2021-06-30,Terengganu,1481,565,1425,4,4,8,17,37,54,43,11,791
7008,2021-06-30,W.P. Kuala Lumpur,4436,1216,4240,18,115,133,9,103,112,1065,86,1869
7009,2021-06-30,W.P. Labuan,122,106,99,0,0,0,0,37,37,63,3,74
7010,2021-06-30,W.P. Putrajaya,397,25,377,2,4,6,3,3,6,13,7,269
7011,2021-07-01,Johor,5090,1535,4903,178,131,309,130,117,247,732,233,3051
7012,2021-07-01,Kedah,2755,661,2639,1,70,71,0,32,32,338,2,1650
7013,2021-07-01,Kelantan,2737,559,2593,13,59,72,14,49,63,297,18,1439
7014,2021-07-01,Melaka,1101,290,987,18,56,74,10,40,50,397,23,579
7015,2021-07-01,Negeri Sembilan,1431,1084,1366,6,147,153,4,96,100,861,12,456
7016,2021-07-01,Pahang,2250,842,2175,9,66,75,13,35,48,395,38,956
7017,2021-07-01,Perak,2728,399,2635,0,19,19,1,24,25,148,8,1731
7018,2021-07-01,Perlis,487,87,471,4,1,5,2,0,2,23,15,233
7019,2021-07-01,Pulau Pinang,1292,319,1232,0,32,32,0,17,17,149,0,709
7020,2021-07-01,Sabah,3120,834,2954,7,29,36,15,45,60,337,45,1564
7021,2021-07-01,Sarawak,3699,1001,3516,105,287,392,79,458,537,483,160,1794
7022,2021-07-01,Selangor,6568,2499,6164,126,335,461,92,287,379,1770,336,2487
7023,2021-07-01,Terengganu,1481,565,1425,3,6,9,5,4,9,44,9,785
7024,2021-07-01,W.P. Kuala Lumpur,4436,1216,4240,18,113,131,6,104,110,1077,82,1833
7025,2021-07-01,W.P. Labuan,122,106,99,4,29,33,4,30,34,62,4,82
7026,2021-07-01,W.P. Putrajaya,397,25,377,1,5,6,4,4,8,14,4,286
7027,2021-07-02,Johor,5160,1545,4973,117,112,229,101,76,177,750,189,3036
7028,2021-07-02,Kedah,2755,661,2639,1,60,61,1,31,32,356,3,1563
7029,2021-07-02,Kelantan,2737,559,2593,8,27,35,10,35,45,286,16,1333
7030,2021-07-02,Melaka,1101,290,987,7,26,33,8,28,36,406,22,584
7031,2021-07-02,Negeri Sembilan,1431,1084,1366,10,163,173,3,105,108,881,16,538
7032,2021-07-02,Pahang,2250,842,2175,11,61,72,17,52,69,425,29,1006
7033,2021-07-02,Perak,2728,399,2653,1,21,22,0,30,30,136,7,1728
7034,2021-07-02,Perlis,487,87,471,3,0,3,0,1,1,22,12,228
7035,2021-07-02,Pulau Pinang,1304,258,1244,0,32,32,0,15,15,172,0,749
7036,2021-07-02,Sabah,3120,834,2954,12,33,45,10,32,42,337,45,1461
7037,2021-07-02,Sarawak,3699,1001,3516,106,241,347,88,479,567,474,138,1783
7038,2021-07-02,Selangor,6568,2538,6164,131,440,571,103,322,425,1886,386,2421
7039,2021-07-02,Terengganu,1481,565,1425,5,1,6,2,3,5,42,12,711
7040,2021-07-02,W.P. Kuala Lumpur,4436,1235,4240,16,159,175,10,104,114,1115,72,1815
7041,2021-07-02,W.P. Labuan,122,106,99,0,0,0,1,0,1,58,3,69
7042,2021-07-02,W.P. Putrajaya,397,26,377,4,8,12,0,2,2,20,6,289
7043,2021-07-03,Johor,5160,1545,4973,140,111,251,88,94,182,743,185,2926
7044,2021-07-03,Kedah,2755,661,2639,0,45,45,0,28,28,373,1,1575
7045,2021-07-03,Kelantan,2737,541,2593,11,44,55,6,39,45,284,20,1289
7046,2021-07-03,Melaka,1101,290,987,9,26,35,9,28,37,406,20,587
7047,2021-07-03,Negeri Sembilan,1431,1084,1366,3,142,145,7,117,124,887,12,500
7048,2021-07-03,Pahang,2250,842,2175,10,59,69,3,34,37,441,36,867
7049,2021-07-03,Perak,2728,399,2645,2,26,28,1,14,15,145,23,1619
7050,2021-07-03,Perlis,487,87,471,6,3,9,0,1,1,24,15,236
7051,2021-07-03,Pulau Pinang,1304,258,1244,0,28,28,0,23,23,170,0,709
7052,2021-07-03,Sabah,3120,834,2954,11,34,45,11,35,46,328,49,1436
7053,2021-07-03,Sarawak,3699,1001,3516,81,323,404,120,457,577,469,138,1634
7054,2021-07-03,Selangor,6568,2651,6164,158,406,564,157,306,463,2013,353,2370
7055,2021-07-03,Terengganu,1481,565,1425,2,7,9,5,5,10,44,10,803
7056,2021-07-03,W.P. Kuala Lumpur,4436,1260,4240,8,112,120,8,93,101,1104,82,1720
7057,2021-07-03,W.P. Labuan,122,106,99,0,0,0,1,3,4,53,2,69
7058,2021-07-03,W.P. Putrajaya,397,35,377,4,10,14,0,5,5,25,10,286
7059,2021-07-04,Johor,5160,1545,4973,112,59,171,61,62,123,742,220,3035
7060,2021-07-04,Kedah,2755,661,2639,0,55,55,0,28,28,385,1,1698
7061,2021-07-04,Kelantan,2737,541,2593,8,38,46,7,36,43,293,21,1433
7062,2021-07-04,Melaka,1101,290,987,4,40,44,11,24,35,414,14,583
7063,2021-07-04,Negeri Sembilan,1745,1084,1661,4,150,154,5,90,95,914,11,490
7064,2021-07-04,Pahang,2250,842,2175,6,28,34,4,27,31,454,38,868
7065,2021-07-04,Perak,2728,399,2645,1,19,20,0,22,22,134,18,1602
7066,2021-07-04,Perlis,487,87,471,6,0,6,0,3,3,21,18,250
7067,2021-07-04,Pulau Pinang,1304,258,1244,0,27,27,0,22,22,180,0,702
7068,2021-07-04,Sabah,3120,834,2954,27,55,82,13,32,45,342,61,1519
7069,2021-07-04,Sarawak,3699,1001,3516,87,188,275,86,324,410,440,131,1739
7070,2021-07-04,Selangor,6568,2704,6164,101,428,529,97,249,346,2164,348,2332
7071,2021-07-04,Terengganu,1481,565,1425,5,17,22,5,5,10,56,10,772
7072,2021-07-04,W.P. Kuala Lumpur,4436,1267,4237,13,140,153,5,86,91,1140,77,1676
7073,2021-07-04,W.P. Labuan,122,106,99,7,6,13,0,7,7,51,9,70
7074,2021-07-04,W.P. Putrajaya,397,41,377,5,9,14,3,5,8,29,12,242
7075,2021-07-05,Johor,5160,1545,4973,119,95,214,86,101,187,730,229,3043
7076,2021-07-05,Kedah,2755,661,2639,3,64,67,0,24,24,404,4,1641
7077,2021-07-05,Kelantan,2737,541,2593,7,34,41,13,39,52,288,16,1475
7078,2021-07-05,Melaka,1101,444,987,3,54,57,5,33,38,416,12,615
7079,2021-07-05,Negeri Sembilan,1745,1084,1658,4,112,116,5,101,106,898,10,470
7080,2021-07-05,Pahang,2250,842,2175,7,39,46,7,56,63,429,32,920
7081,2021-07-05,Perak,2728,399,2645,2,30,32,0,14,14,153,21,1651
7082,2021-07-05,Perlis,487,87,471,6,0,6,1,2,3,19,18,268
7083,2021-07-05,Pulau Pinang,1304,258,1244,0,31,31,0,19,19,189,0,743
7084,2021-07-05,Sabah,3120,834,2954,20,37,57,11,27,38,349,69,1575
7085,2021-07-05,Sarawak,3699,1001,3516,97,245,342,65,320,385,444,143,1682
7086,2021-07-05,Selangor,6568,2731,6164,104,353,457,89,267,356,2209,343,2362
7087,2021-07-05,Terengganu,1481,565,1425,0,12,12,6,1,7,67,4,855
7088,2021-07-05,W.P. Kuala Lumpur,4436,1278,4237,10,124,134,5,100,105,1133,74,1635
7089,2021-07-05,W.P. Labuan,122,106,99,4,5,9,1,10,11,45,12,72
7090,2021-07-05,W.P. Putrajaya,397,41,377,5,9,14,3,5,8,29,12,273
7091,2021-07-06,Johor,5160,1545,4973,158,117,275,114,101,215,729,278,3069
7092,2021-07-06,Kedah,2755,661,2639,3,81,84,0,22,22,438,5,1660
7093,2021-07-06,Kelantan,2737,541,2593,7,34,41,7,38,45,281,15,1523
7094,2021-07-06,Melaka,1101,444,987,3,37,40,5,34,39,419,10,599
7095,2021-07-06,Negeri Sembilan,1745,1084,1658,4,141,145,3,127,130,861,7,512
7096,2021-07-06,Pahang,2250,842,2175,9,48,57,5,31,36,444,50,880
7097,2021-07-06,Perak,2728,399,2645,1,32,33,3,20,23,165,16,1680
7098,2021-07-06,Perlis,487,87,471,6,0,6,8,3,11,16,10,293
7099,2021-07-06,Pulau Pinang,1304,244,1244,0,26,26,0,20,20,183,0,756
7100,2021-07-06,Sabah,3120,834,2954,13,30,43,17,29,46,336,59,1559
7101,2021-07-06,Sarawak,3699,1001,3516,103,342,445,71,326,397,444,156,1672
7102,2021-07-06,Selangor,6568,2813,6164,125,361,486,77,273,350,2310,307,2370
7103,2021-07-06,Terengganu,1481,565,1425,5,7,12,0,7,7,67,9,879
7104,2021-07-06,W.P. Kuala Lumpur,4436,1313,4237,15,142,157,7,126,133,1188,72,1623
7105,2021-07-06,W.P. Labuan,122,106,99,0,10,10,0,2,2,52,5,85
7106,2021-07-06,W.P. Putrajaya,397,56,377,3,9,12,1,3,4,38,11,284
7107,2021-07-07,Johor,5160,1521,4973,122,88,210,120,110,230,722,237,3047
7108,2021-07-07,Kedah,2755,601,2630,1,80,81,1,26,27,468,4,1641
7109,2021-07-07,Kelantan,2737,541,2593,7,39,46,11,26,37,294,12,1517
7110,2021-07-07,Melaka,1101,444,987,4,26,30,2,37,39,406,14,609
7111,2021-07-07,Negeri Sembilan,1745,1084,1658,5,176,181,6,113,119,901,13,501
7112,2021-07-07,Pahang,2250,842,2175,36,45,81,6,38,44,428,39,898
7113,2021-07-07,Perak,2728,399,2645,0,22,22,1,18,19,165,19,1737
7114,2021-07-07,Perlis,487,87,471,3,4,7,0,5,5,15,6,276
7115,2021-07-07,Pulau Pinang,1304,244,1244,0,37,37,0,21,21,198,0,717
7116,2021-07-07,Sabah,3120,834,2954,11,50,61,15,33,48,350,51,1561
7117,2021-07-07,Sarawak,3699,1001,3516,105,228,333,80,285,365,430,103,1760
7118,2021-07-07,Selangor,6568,2902,6164,116,397,513,93,329,422,2353,369,2325
7119,2021-07-07,Terengganu,1481,565,1425,5,14,19,7,6,13,75,7,814
7120,2021-07-07,W.P. Kuala Lumpur,4436,1343,4237,9,185,194,5,121,126,1224,63,1619
7121,2021-07-07,W.P. Labuan,122,106,99,0,4,4,0,4,4,52,5,88
7122,2021-07-07,W.P. Putrajaya,397,56,377,9,11,20,9,7,16,42,11,281
7123,2021-07-08,Johor,5160,1521,4973,159,132,291,122,102,224,731,255,3017
7124,2021-07-08,Kedah,2755,601,2630,4,69,73,0,48,48,434,6,1616
7125,2021-07-08,Kelantan,2737,541,2593,8,38,46,10,59,69,270,11,1482
7126,2021-07-08,Melaka,1101,444,987,15,40,55,5,28,33,392,24,630
7127,2021-07-08,Negeri Sembilan,1745,1084,1658,4,140,144,8,121,129,882,9,493
7128,2021-07-08,Pahang,2250,842,2175,19,32,51,10,44,54,429,42,1001
7129,2021-07-08,Perak,2728,399,2645,4,36,40,0,18,18,185,21,1696
7130,2021-07-08,Perlis,487,87,471,9,0,9,1,3,4,12,13,274
7131,2021-07-08,Pulau Pinang,1304,244,1244,0,34,34,0,24,24,197,0,708
7132,2021-07-08,Sabah,3120,834,2954,12,31,43,16,43,59,326,47,1583
7133,2021-07-08,Sarawak,3699,1001,3516,92,183,275,118,380,498,427,135,1790
7134,2021-07-08,Selangor,6568,2929,6164,102,470,572,82,381,463,2420,327,2157
7135,2021-07-08,Terengganu,1481,565,1425,8,9,17,4,4,8,80,10,805
7136,2021-07-08,W.P. Kuala Lumpur,4436,1397,4237,14,181,195,7,120,127,1270,64,1639
7137,2021-07-08,W.P. Labuan,122,106,99,8,0,8,1,2,3,50,12,71
7138,2021-07-08,W.P. Putrajaya,397,76,377,1,29,30,6,8,14,66,10,286
7139,2021-07-09,Johor,5160,1521,4973,136,154,290,85,102,187,757,242,2855
7140,2021-07-09,Kedah,2755,601,2630,8,77,85,1,41,42,453,9,1535
7141,2021-07-09,Kelantan,2737,513,2593,10,47,57,12,52,64,267,9,1381
7142,2021-07-09,Melaka,1101,444,987,8,42,50,7,29,36,405,23,607
7143,2021-07-09,Negeri Sembilan,1745,1084,1658,3,119,122,1,131,132,833,11,567
7144,2021-07-09,Pahang,2250,842,2175,9,31,40,6,46,52,427,46,899
7145,2021-07-09,Perak,2728,399,2645,1,44,45,0,13,13,206,18,1697
7146,2021-07-09,Perlis,487,87,471,4,1,5,0,4,4,9,9,268
7147,2021-07-09,Pulau Pinang,1304,244,1244,0,27,27,0,24,24,194,0,736
7148,2021-07-09,Sabah,3120,834,2954,18,32,50,16,31,47,332,50,1594
7149,2021-07-09,Sarawak,3699,1001,3516,98,194,292,57,259,316,450,134,1776
7150,2021-07-09,Selangor,6568,2976,6164,90,493,583,72,330,402,2527,320,2180
7151,2021-07-09,Terengganu,1481,565,1425,11,10,21,8,5,13,82,13,733
7152,2021-07-09,W.P. Kuala Lumpur,4436,1435,4231,14,162,176,5,114,119,1293,68,1724
7153,2021-07-09,W.P. Labuan,122,106,99,0,12,12,0,1,1,60,4,73
7154,2021-07-09,W.P. Putrajaya,397,94,377,8,22,30,4,7,11,80,14,214
7155,2021-07-10,Johor,5160,1521,4973,123,137,260,102,79,181,833,243,2843
7156,2021-07-10,Kedah,2755,601,2630,9,69,78,0,39,39,469,9,1560
7157,2021-07-10,Kelantan,2737,513,2593,12,43,55,2,32,34,275,19,1306
7158,2021-07-10,Melaka,1101,444,987,10,42,52,15,29,44,405,18,553
7159,2021-07-10,Negeri Sembilan,1745,1084,1658,4,142,146,7,99,106,829,8,558
7160,2021-07-10,Pahang,2250,842,2175,48,42,90,15,54,69,392,77,880
7161,2021-07-10,Perak,2728,399,2645,0,25,25,1,21,22,198,22,1604
7162,2021-07-10,Perlis,487,87,471,7,1,8,0,0,0,10,14,246
7163,2021-07-10,Pulau Pinang,1304,244,1244,0,29,29,0,21,21,195,0,691
7164,2021-07-10,Sabah,3120,834,2954,12,26,38,9,21,30,333,52,1529
7165,2021-07-10,Sarawak,3699,1001,3520,108,210,318,53,326,379,428,152,1799
7166,2021-07-10,Selangor,6568,3051,6164,130,495,625,116,425,541,2541,303,2046
7167,2021-07-10,Terengganu,1481,565,1425,8,8,16,3,5,8,84,18,667
7168,2021-07-10,W.P. Kuala Lumpur,4436,1477,4231,22,158,180,5,128,133,1262,66,1502
7169,2021-07-10,W.P. Labuan,122,106,99,0,0,0,1,1,2,49,2,76
7170,2021-07-10,W.P. Putrajaya,397,94,377,7,15,22,6,19,25,76,15,191
7171,2021-07-11,Johor,5160,1521,4973,97,152,249,104,78,182,900,193,2884
7172,2021-07-11,Kedah,2755,622,2630,5,71,76,0,28,28,500,8,1604
7173,2021-07-11,Kelantan,2737,513,2593,16,34,50,7,46,53,264,28,1398
7174,2021-07-11,Melaka,1101,444,987,3,38,41,7,31,38,428,15,530
7175,2021-07-11,Negeri Sembilan,1745,1084,1658,4,128,132,5,98,103,825,7,523
7176,2021-07-11,Pahang,2250,842,2175,13,66,79,10,41,51,443,49,766
7177,2021-07-11,Perak,2728,399,2645,2,42,44,3,26,29,205,19,1567
7178,2021-07-11,Perlis,487,87,471,3,4,7,0,3,3,12,13,267
7179,2021-07-11,Pulau Pinang,1304,244,1244,0,43,43,0,22,22,205,0,631
7180,2021-07-11,Sabah,3120,834,2954,13,24,37,12,27,39,332,51,1445
7181,2021-07-11,Sarawak,3699,1001,3520,89,304,393,90,279,369,399,152,1692
7182,2021-07-11,Selangor,6568,3057,6164,86,470,556,45,315,360,2621,294,1927
7183,2021-07-11,Terengganu,1481,565,1425,4,15,19,8,8,16,90,14,733
7184,2021-07-11,W.P. Kuala Lumpur,4436,1571,4231,5,163,168,7,104,111,1350,60,1408
7185,2021-07-11,W.P. Labuan,122,106,99,0,11,11,0,4,4,55,2,73
7186,2021-07-11,W.P. Putrajaya,397,110,377,21,14,35,5,10,15,80,31,174
7187,2021-07-12,Johor,5160,1521,4973,161,133,294,93,142,235,860,249,2919
7188,2021-07-12,Kedah,2664,595,2539,4,77,81,0,18,18,540,4,1489
7189,2021-07-12,Kelantan,2737,513,2593,15,55,70,21,34,55,282,22,1490
7190,2021-07-12,Melaka,1307,464,1186,11,52,63,4,45,49,426,22,536
7191,2021-07-12,Negeri Sembilan,1749,1086,1662,7,158,165,1,107,108,843,11,496
7192,2021-07-12,Pahang,2250,842,2175,6,50,56,19,51,70,411,63,883
7193,2021-07-12,Perak,2728,399,2645,0,28,28,2,20,22,204,14,1621
7194,2021-07-12,Perlis,487,87,471,4,1,5,0,0,0,13,14,269
7195,2021-07-12,Pulau Pinang,1304,244,1237,0,34,34,0,20,20,214,0,644
7196,2021-07-12,Sabah,3120,834,2954,13,58,71,15,23,38,365,51,1508
7197,2021-07-12,Sarawak,3699,1001,3520,76,212,288,68,265,333,440,162,1724
7198,2021-07-12,Selangor,6568,3086,6155,77,361,438,71,278,349,2645,303,1986
7199,2021-07-12,Terengganu,1481,565,1425,4,22,26,7,24,31,88,11,738
7200,2021-07-12,W.P. Kuala Lumpur,4436,1571,4231,5,173,178,3,110,113,1378,68,1446
7201,2021-07-12,W.P. Labuan,122,106,99,3,0,3,0,0,0,51,5,75
7202,2021-07-12,W.P. Putrajaya,397,112,377,4,24,28,9,14,23,97,30,156
7203,2021-07-13,Johor,5160,1521,4973,170,154,324,114,138,252,900,229,3033
7204,2021-07-13,Kedah,2664,595,2539,3,79,82,0,34,34,543,4,1469
7205,2021-07-13,Kelantan,2737,513,2593,13,40,53,11,55,66,263,24,1485
7206,2021-07-13,Melaka,1307,464,1171,10,56,66,2,34,36,448,30,531
7207,2021-07-13,Negeri Sembilan,1749,1086,1662,5,161,166,0,113,113,854,16,507
7208,2021-07-13,Pahang,2250,842,2175,14,81,95,14,66,80,419,64,906
7209,2021-07-13,Perak,2728,399,2645,0,30,30,0,21,21,194,20,1676
7210,2021-07-13,Perlis,487,87,471,2,0,2,1,3,4,10,11,291
7211,2021-07-13,Pulau Pinang,1304,244,1237,0,40,40,0,16,16,228,0,627
7212,2021-07-13,Sabah,3120,834,2954,7,42,49,9,36,45,360,51,1660
7213,2021-07-13,Sarawak,3699,1001,3520,115,205,320,58,222,280,413,168,1773
7214,2021-07-13,Selangor,6568,3155,6151,108,428,536,80,367,447,2693,246,2033
7215,2021-07-13,Terengganu,1481,565,1425,5,8,13,3,9,12,86,13,775
7216,2021-07-13,W.P. Kuala Lumpur,4436,1571,4223,12,180,192,1,127,128,1438,61,1477
7217,2021-07-13,W.P. Labuan,122,106,99,0,0,0,1,8,9,30,2,78
7218,2021-07-13,W.P. Putrajaya,397,112,377,3,17,20,11,11,22,96,18,120
7219,2021-07-14,Johor,5160,1521,4973,129,139,268,96,113,209,925,211,3045
7220,2021-07-14,Kedah,2664,648,2539,4,89,93,0,35,35,551,4,1459
7221,2021-07-14,Kelantan,2737,533,2593,17,62,79,10,34,44,293,31,1445
7222,2021-07-14,Melaka,1307,464,1171,0,43,43,17,44,61,449,13,544
7223,2021-07-14,Negeri Sembilan,1749,1086,1658,7,161,168,4,102,106,868,19,532
7224,2021-07-14,Pahang,2250,842,2175,14,54,68,9,50,59,422,68,1016
7225,2021-07-14,Perak,2728,399,2645,1,47,48,3,13,16,226,16,1735
7226,2021-07-14,Perlis,487,87,471,4,0,4,4,1,5,9,11,281
7227,2021-07-14,Pulau Pinang,1304,244,1236,0,34,34,0,14,14,239,0,739
7228,2021-07-14,Sabah,3120,834,2954,19,41,60,12,34,46,365,59,1654
7229,2021-07-14,Sarawak,3699,997,3520,78,288,366,73,214,287,390,165,1800
7230,2021-07-14,Selangor,6568,3065,6145,3,600,603,0,370,370,3043,261,1799
7231,2021-07-14,Terengganu,1481,565,1425,11,13,24,8,10,18,89,16,767
7232,2021-07-14,W.P. Kuala Lumpur,4436,1579,4223,3,161,164,3,120,123,1312,35,1422
7233,2021-07-14,W.P. Labuan,122,106,99,0,0,0,0,1,1,35,1,75
7234,2021-07-14,W.P. Putrajaya,397,112,377,4,29,33,2,21,23,104,8,186
7235,2021-07-15,Johor,5160,1521,4973,131,154,285,90,111,201,952,222,2931
7236,2021-07-15,Kedah,2664,648,2539,4,83,87,0,36,36,577,3,1404
7237,2021-07-15,Kelantan,2737,533,2593,23,69,92,19,61,80,298,35,972
7238,2021-07-15,Melaka,1307,464,1171,13,67,80,12,28,40,486,35,600
7239,2021-07-15,Negeri Sembilan,1749,1086,1658,5,166,171,6,105,111,904,15,531
7240,2021-07-15,Pahang,2250,842,2182,25,60,85,10,36,46,441,83,937
7241,2021-07-15,Perak,2728,399,2645,2,51,53,3,23,26,250,16,1744
7242,2021-07-15,Perlis,487,87,471,7,5,12,0,0,0,14,11,291
7243,2021-07-15,Pulau Pinang,1304,275,1232,0,39,39,0,27,27,242,0,740
7244,2021-07-15,Sabah,3120,834,2954,12,32,44,15,29,44,364,58,1584
7245,2021-07-15,Sarawak,3699,997,3520,108,183,291,84,231,315,371,159,1801
7246,2021-07-15,Selangor,6568,3156,6143,96,500,596,67,363,430,3082,266,1679
7247,2021-07-15,Terengganu,1481,565,1425,4,13,17,8,7,15,94,12,710
7248,2021-07-15,W.P. Kuala Lumpur,4436,1452,4224,3,173,176,3,149,152,1404,42,1395
7249,2021-07-15,W.P. Labuan,122,106,99,1,2,3,0,5,5,23,2,85
7250,2021-07-15,W.P. Putrajaya,397,112,377,4,29,33,2,21,23,104,20,186
7251,2021-07-16,Johor,5160,1521,4973,151,177,328,106,111,217,999,222,2817
7252,2021-07-16,Kedah,2664,648,2539,3,89,92,0,43,43,586,3,1418
7253,2021-07-16,Kelantan,2737,533,2593,18,54,72,12,33,45,318,41,1238
7254,2021-07-16,Melaka,1307,514,1171,6,43,49,10,35,45,494,31,626
7255,2021-07-16,Negeri Sembilan,1749,1086,1658,12,160,172,3,124,127,908,25,521
7256,2021-07-16,Pahang,2250,842,2182,14,56,70,17,34,51,463,81,881
7257,2021-07-16,Perak,2728,399,2645,5,53,58,0,29,29,255,25,1705
7258,2021-07-16,Perlis,487,87,471,9,7,16,3,1,4,20,10,278
7259,2021-07-16,Pulau Pinang,1304,275,1244,0,41,41,0,26,26,248,0,770
7260,2021-07-16,Sabah,3120,834,2954,19,48,67,16,33,49,355,59,1659
7261,2021-07-16,Sarawak,4037,1279,3831,97,177,274,90,238,328,384,317,1829
7262,2021-07-16,Selangor,6452,3336,6027,142,361,503,72,206,278,3163,261,1787
7263,2021-07-16,Terengganu,1481,565,1425,9,16,25,6,19,25,90,15,748
7264,2021-07-16,W.P. Kuala Lumpur,4436,1506,4224,4,191,195,4,153,157,1592,46,841
7265,2021-07-16,W.P. Labuan,122,106,99,2,0,2,0,1,1,23,4,78
7266,2021-07-16,W.P. Putrajaya,397,132,377,0,16,16,0,10,10,102,0,119
7267,2021-07-17,Johor,5160,1521,4973,158,128,286,87,110,197,1026,231,2786
7268,2021-07-17,Kedah,2664,648,2539,1,83,84,0,43,43,594,6,1405
7269,2021-07-17,Kelantan,2737,533,2593,17,57,74,9,47,56,321,49,1222
7270,2021-07-17,Melaka,1307,514,1161,7,76,83,6,47,53,473,32,617
7271,2021-07-17,Negeri Sembilan,1749,1086,1658,4,175,179,13,119,132,929,16,468
7272,2021-07-17,Pahang,2250,842,2182,9,70,79,19,49,68,475,69,864
7273,2021-07-17,Perak,2728,399,2645,4,63,67,1,31,32,302,0,1623
7274,2021-07-17,Perlis,487,87,471,5,1,6,0,0,0,21,13,265
7275,2021-07-17,Pulau Pinang,1304,312,1244,0,55,55,0,26,26,272,0,732
7276,2021-07-17,Sabah,3120,834,2954,24,68,92,9,35,44,388,71,1553
7277,2021-07-17,Sarawak,4037,1279,3831,84,302,386,74,292,366,295,297,1552
7278,2021-07-17,Selangor,6452,3375,6027,97,445,542,59,261,320,3301,273,1736
7279,2021-07-17,Terengganu,1481,565,1425,13,21,34,6,5,11,104,23,674
7280,2021-07-17,W.P. Kuala Lumpur,4436,1506,4224,0,210,210,1,158,159,1463,46,1207
7281,2021-07-17,W.P. Labuan,122,106,99,0,0,0,0,0,0,19,2,80
7282,2021-07-17,W.P. Putrajaya,397,132,377,0,14,14,0,16,16,97,0,118
7283,2021-07-18,Johor,5160,1521,4973,131,150,281,87,118,205,1042,210,2919
7284,2021-07-18,Kedah,2664,648,2539,5,97,102,0,41,41,622,12,1408
7285,2021-07-18,Kelantan,2737,541,2593,7,41,48,12,33,45,333,44,1332
7286,2021-07-18,Melaka,1307,514,1161,23,74,97,4,48,52,499,22,594
