,date,state,checkins,unique_ind,unique_loc
554,2021-01-04,Sarawak,1263834,493058,37182
555,2021-01-04,Selangor,4106662,1993971,131358
556,2021-01-04,Terengganu,212240,122337,13283
557,2021-01-04,W.P. KualaLumpur,3517975,1605218,91284
558,2021-01-04,W.P. Labuan,54873,23980,1786
559,2021-01-04,W.P. Putrajaya,197972,116246,2571
560,2021-01-05,Johor,2001189,884577,84011
561,2021-01-05,Kedah,685100,361290,33266
562,2021-01-05,Kelantan,215936,125694,16077
563,2021-01-05,Melaka,553825,250943,21932
564,2021-01-05,Negeri Sembilan,585236,291924,23240
565,2021-01-05,Pahang,651158,288163,25367
566,2021-01-05,Perak,1169030,532716,50475
567,2021-01-05,Perlis,170825,106964,8239
568,2021-01-05,Pulau Pinang,1238925,571042,45500
569,2021-01-05,Sabah,841869,344279,34874
570,2021-01-05,Sarawak,1295537,500401,38075
571,2021-01-05,Selangor,4129037,2001245,134711
572,2021-01-05,Terengganu,229971,127444,14116
573,2021-01-05,W.P. KualaLumpur,3494846,1605221,93230
574,2021-01-05,W.P. Labuan,54696,23850,1865
575,2021-01-05,W.P. Putrajaya,204893,120096,2618
576,2021-01-06,Johor,2089064,905294,85243
577,2021-01-06,Kedah,720450,374585,33894
578,2021-01-06,Kelantan,226286,128799,16122
579,2021-01-06,Melaka,581784,259495,22226
580,2021-01-06,Negeri Sembilan,628476,303063,23707
581,2021-01-06,Pahang,571348,263297,22634
582,2021-01-06,Perak,1165261,528568,49867
583,2021-01-06,Perlis,165333,103861,8246
584,2021-01-06,Pulau Pinang,1242665,570189,45329
585,2021-01-06,Sabah,880854,350255,34967
586,2021-01-06,Sarawak,1339994,506555,38544
587,2021-01-06,Selangor,4326154,2057583,135829
588,2021-01-06,Terengganu,223931,124538,13743
589,2021-01-06,W.P. KualaLumpur,3722210,1662250,94602
590,2021-01-06,W.P. Labuan,60298,26968,1943
591,2021-01-06,W.P. Putrajaya,211064,124076,2639
592,2021-01-07,Johor,2029425,897601,84138
593,2021-01-07,Kedah,761869,389856,34996
594,2021-01-07,Kelantan,241285,136012,16204
595,2021-01-07,Melaka,586860,262536,22412
596,2021-01-07,Negeri Sembilan,632250,307415,23707
597,2021-01-07,Pahang,631132,280338,24237
598,2021-01-07,Perak,1171479,534326,51132
599,2021-01-07,Perlis,176701,109943,8429
600,2021-01-07,Pulau Pinang,1260785,581175,46187
601,2021-01-07,Sabah,934632,365313,35741
602,2021-01-07,Sarawak,1308350,502618,38122
603,2021-01-07,Selangor,4325253,2069478,136881
604,2021-01-07,Terengganu,242018,132163,13891
605,2021-01-07,W.P. KualaLumpur,3653170,1666196,94450
606,2021-01-07,W.P. Labuan,59770,26608,1900
607,2021-01-07,W.P. Putrajaya,216824,126019,2653
608,2021-01-08,Johor,2132147,926027,81908
609,2021-01-08,Kedah,748212,383097,26356
610,2021-01-08,Kelantan,205610,121311,9425
611,2021-01-08,Melaka,645515,284218,22528
612,2021-01-08,Negeri Sembilan,671256,328194,23839
613,2021-01-08,Pahang,662364,295462,24631
614,2021-01-08,Perak,1296937,579661,51894
615,2021-01-08,Perlis,194479,119019,8265
616,2021-01-08,Pulau Pinang,1394242,618716,46679
617,2021-01-08,Sabah,977001,377088,36030
618,2021-01-08,Sarawak,1403981,527610,39105
619,2021-01-08,Selangor,4503383,2134141,136334
620,2021-01-08,Terengganu,192443,113185,7523
621,2021-01-08,W.P. KualaLumpur,3847464,1727045,94713
622,2021-01-08,W.P. Labuan,59757,25366,1856
623,2021-01-08,W.P. Putrajaya,242576,138861,2630
624,2021-01-09,Johor,2221649,936042,76423
625,2021-01-09,Kedah,825328,419169,31948
626,2021-01-09,Kelantan,251592,140820,15006
627,2021-01-09,Melaka,716354,305637,20518
628,2021-01-09,Negeri Sembilan,728713,349805,21466
629,2021-01-09,Pahang,681713,296748,22090
630,2021-01-09,Perak,1382787,604807,47700
631,2021-01-09,Perlis,195510,115443,7425
632,2021-01-09,Pulau Pinang,1463205,617257,40923
633,2021-01-09,Sabah,1014841,374937,32247
634,2021-01-09,Sarawak,1456029,526007,34616
635,2021-01-09,Selangor,4868580,2174129,116820
636,2021-01-09,Terengganu,246529,133419,12083
637,2021-01-09,W.P. KualaLumpur,3920972,1699506,77901
638,2021-01-09,W.P. Labuan,57766,24107,1544
639,2021-01-09,W.P. Putrajaya,237878,135266,1827
640,2021-01-10,Johor,1964067,856184,59645
641,2021-01-10,Kedah,854524,431659,32363
642,2021-01-10,Kelantan,251516,142994,17078
643,2021-01-10,Melaka,650873,284473,14892
644,2021-01-10,Negeri Sembilan,692226,337431,15982
645,2021-01-10,Pahang,655974,289987,16824
646,2021-01-10,Perak,1246467,569784,33639
647,2021-01-10,Perlis,161508,96759,5037
648,2021-01-10,Pulau Pinang,1279809,559073,28418
649,2021-01-10,Sabah,933192,350306,23950
650,2021-01-10,Sarawak,1334106,495907,25887
651,2021-01-10,Selangor,4517219,2047516,83582
652,2021-01-10,Terengganu,245869,135253,14188
653,2021-01-10,W.P. KualaLumpur,3640235,1613097,58010
654,2021-01-10,W.P. Labuan,50774,22263,1156
655,2021-01-10,W.P. Putrajaya,244531,139718,1633
656,2021-01-11,Johor,2144434,931533,83372
657,2021-01-11,Kedah,752881,393148,34876
658,2021-01-11,Kelantan,239028,135636,17613
659,2021-01-11,Melaka,610183,270818,22076
660,2021-01-11,Negeri Sembilan,639212,313503,23368
661,2021-01-11,Pahang,675226,301294,26464
662,2021-01-11,Perak,1239549,558963,50825
663,2021-01-11,Perlis,181143,111643,8498
664,2021-01-11,Pulau Pinang,1337917,600612,46003
665,2021-01-11,Sabah,900147,359604,34577
666,2021-01-11,Sarawak,1205126,487669,39157
667,2021-01-11,Selangor,4440272,2111257,134466
668,2021-01-11,Terengganu,239233,131533,14572
669,2021-01-11,W.P. KualaLumpur,3729778,1692938,93227
670,2021-01-11,W.P. Labuan,57551,26436,1822
671,2021-01-11,W.P. Putrajaya,223032,130821,2654
672,2021-01-12,Johor,2387823,995526,86194
673,2021-01-12,Kedah,780159,408691,34882
674,2021-01-12,Kelantan,255335,144722,17886
675,2021-01-12,Melaka,658265,285390,22670
676,2021-01-12,Negeri Sembilan,666573,328220,23745
677,2021-01-12,Pahang,714035,320537,27506
678,2021-01-12,Perak,1269497,573267,51714
679,2021-01-12,Perlis,186903,116839,8661
680,2021-01-12,Pulau Pinang,1456427,633082,47111
681,2021-01-12,Sabah,1094520,413015,35767
682,2021-01-12,Sarawak,1188474,483320,39436
683,2021-01-12,Selangor,5046059,2304064,139181
684,2021-01-12,Terengganu,263861,143350,14967
685,2021-01-12,W.P. KualaLumpur,4179019,1832643,95946
686,2021-01-12,W.P. Labuan,71835,29478,1931
687,2021-01-12,W.P. Putrajaya,255793,147274,2658
688,2021-01-13,Johor,1115240,609220,66113
689,2021-01-13,Kedah,689585,352429,35105
690,2021-01-13,Kelantan,211100,120286,17734
691,2021-01-13,Melaka,284531,160923,16658
692,2021-01-13,Negeri Sembilan,604618,275148,23901
693,2021-01-13,Pahang,654404,284303,28160
694,2021-01-13,Perak,1135544,500852,51592
695,2021-01-13,Perlis,143256,88186,8089
696,2021-01-13,Pulau Pinang,718676,408279,35885
697,2021-01-13,Sabah,442677,224634,23497
698,2021-01-13,Sarawak,1073036,444367,38618
699,2021-01-13,Selangor,2490160,1393915,108365
700,2021-01-13,Terengganu,242784,130678,15471
701,2021-01-13,W.P. KualaLumpur,1939265,1061017,70304
702,2021-01-13,W.P. Labuan,31375,17037,1484
703,2021-01-13,W.P. Putrajaya,101586,67765,1920
704,2021-01-14,Johor,1191667,637331,68961
705,2021-01-14,Kedah,689464,353549,35316
706,2021-01-14,Kelantan,232506,129472,18384
707,2021-01-14,Melaka,301005,168519,17525
708,2021-01-14,Negeri Sembilan,524714,246652,17872
709,2021-01-14,Pahang,658794,289027,28612
710,2021-01-14,Perak,1073008,488562,51382
711,2021-01-14,Perlis,142694,88891,8274
712,2021-01-14,Pulau Pinang,750126,419406,37582
713,2021-01-14,Sabah,497566,243996,26159
714,2021-01-14,Sarawak,1052095,441681,37848
715,2021-01-14,Selangor,2650041,1465584,113723
716,2021-01-14,Terengganu,258690,136998,15930
717,2021-01-14,W.P. KualaLumpur,2048375,1116925,73804
718,2021-01-14,W.P. Labuan,32155,17063,1443
719,2021-01-14,W.P. Putrajaya,112736,74419,2051
720,2021-01-15,Johor,1169996,628410,66074
721,2021-01-15,Kedah,640269,333287,25851
722,2021-01-15,Kelantan,193994,113929,10418
723,2021-01-15,Melaka,306302,170130,17622
724,2021-01-15,Negeri Sembilan,633432,293753,24092
725,2021-01-15,Pahang,708395,305888,28930
726,2021-01-15,Perak,1168229,518859,51769
727,2021-01-15,Perlis,147199,90749,8042
728,2021-01-15,Pulau Pinang,763342,425335,37747
729,2021-01-15,Sabah,551083,262012,27491
730,2021-01-15,Sarawak,1194151,478519,39368
731,2021-01-15,Selangor,2753178,1509118,115572
732,2021-01-15,Terengganu,189210,110854,8377
733,2021-01-15,W.P. KualaLumpur,2126940,1157510,75337
734,2021-01-15,W.P. Labuan,34386,17641,1485
735,2021-01-15,W.P. Putrajaya,116424,77117,2046
736,2021-01-16,Johor,1194514,623021,62116
737,2021-01-16,Kedah,699938,350689,31513
738,2021-01-16,Kelantan,132575,84183,12806
739,2021-01-16,Melaka,291705,161822,15416
740,2021-01-16,Negeri Sembilan,628695,281467,21521
741,2021-01-16,Pahang,700148,294629,25606
742,2021-01-16,Perak,1210071,517013,48004
743,2021-01-16,Perlis,139349,82090,7123
744,2021-01-16,Pulau Pinang,745211,403662,32560
745,2021-01-16,Sabah,467148,224935,23625
746,2021-01-16,Sarawak,1172321,447672,33454
747,2021-01-16,Selangor,2808934,1478515,97399
748,2021-01-16,Terengganu,256523,131989,13971
749,2021-01-16,W.P. KualaLumpur,2019755,1089406,60764
750,2021-01-16,W.P. Labuan,29335,15323,1131
751,2021-01-16,W.P. Putrajaya,117725,79320,1358
752,2021-01-17,Johor,1194251,614668,50566
753,2021-01-17,Kedah,722663,360263,32863
754,2021-01-17,Kelantan,153746,94855,15077
755,2021-01-17,Melaka,238396,138785,10337
756,2021-01-17,Negeri Sembilan,530232,248743,15774
757,2021-01-17,Pahang,584113,260998,18641
758,2021-01-17,Perak,1036309,466205,33362
759,2021-01-17,Perlis,107617,65009,4787
760,2021-01-17,Pulau Pinang,616899,346369,21399
761,2021-01-17,Sabah,349166,177330,14460
762,2021-01-17,Sarawak,1109965,427206,24476
763,2021-01-17,Selangor,2379782,1285038,65712
764,2021-01-17,Terengganu,265747,138826,16756
765,2021-01-17,W.P. KualaLumpur,1680208,952753,42188
766,2021-01-17,W.P. Labuan,24967,13448,793
767,2021-01-17,W.P. Putrajaya,115061,77896,1162
768,2021-01-18,Johor,1289187,673723,73145
769,2021-01-18,Kedah,685613,356843,35283
770,2021-01-18,Kelantan,151481,93910,15401
771,2021-01-18,Melaka,325129,177350,18322
772,2021-01-18,Negeri Sembilan,600834,283763,23776
773,2021-01-18,Pahang,689997,301868,29848
774,2021-01-18,Perak,1165972,517159,51934
775,2021-01-18,Perlis,145748,90441,8423
776,2021-01-18,Pulau Pinang,814946,441341,39168
777,2021-01-18,Sabah,522870,254903,27747
778,2021-01-18,Sarawak,1088347,451580,38366
779,2021-01-18,Selangor,2788956,1519050,118889
780,2021-01-18,Terengganu,271732,141591,17192
781,2021-01-18,W.P. KualaLumpur,2170906,1168151,77234
782,2021-01-18,W.P. Labuan,33251,17683,1473
783,2021-01-18,W.P. Putrajaya,117800,77596,2156
784,2021-01-19,Johor,1342629,693049,75639
785,2021-01-19,Kedah,713690,367417,35961
786,2021-01-19,Kelantan,161208,98662,16084
787,2021-01-19,Melaka,326022,178842,18703
788,2021-01-19,Negeri Sembilan,437929,232984,22158
789,2021-01-19,Pahang,723818,310164,30634
790,2021-01-19,Perak,1199776,527524,53301
791,2021-01-19,Perlis,153003,94001,8601
792,2021-01-19,Pulau Pinang,833006,449459,39873
793,2021-01-19,Sabah,578523,271631,29191
794,2021-01-19,Sarawak,1120771,460982,39397
795,2021-01-19,Selangor,2823663,1532801,120848
796,2021-01-19,Terengganu,306944,153836,17957
797,2021-01-19,W.P. KualaLumpur,2213759,1188040,78742
798,2021-01-19,W.P. Labuan,38229,19159,1572
799,2021-01-19,W.P. Putrajaya,119500,77944,2196
800,2021-01-20,Johor,1366444,702823,77063
801,2021-01-20,Kedah,824165,401491,37674
802,2021-01-20,Kelantan,166538,101487,16485
803,2021-01-20,Melaka,338207,183231,18957
804,2021-01-20,Negeri Sembilan,479635,245489,23041
805,2021-01-20,Pahang,834587,335948,32204
806,2021-01-20,Perak,1402581,571934,55333
807,2021-01-20,Perlis,169940,99310,8971
808,2021-01-20,Pulau Pinang,844617,456017,40374
809,2021-01-20,Sabah,576544,272520,30146
810,2021-01-20,Sarawak,1105633,453585,39792
811,2021-01-20,Selangor,2885768,1559643,122650
812,2021-01-20,Terengganu,362574,173275,19194
813,2021-01-20,W.P. KualaLumpur,2254341,1216253,79687
814,2021-01-20,W.P. Labuan,37843,19134,1593
815,2021-01-20,W.P. Putrajaya,121439,79850,2230
816,2021-01-21,Johor,1347818,698542,76743
817,2021-01-21,Kedah,881737,422821,38319
818,2021-01-21,Kelantan,179786,107750,16668
819,2021-01-21,Melaka,342545,185070,19134
820,2021-01-21,Negeri Sembilan,489373,250009,23262
821,2021-01-21,Pahang,894978,354607,32782
822,2021-01-21,Perak,1461687,591825,56077
823,2021-01-21,Perlis,178357,103335,9106
824,2021-01-21,Pulau Pinang,853068,458258,40514
825,2021-01-21,Sabah,563604,267676,29407
826,2021-01-21,Sarawak,1117585,462382,39933
827,2021-01-21,Selangor,2921265,1573995,122467
828,2021-01-21,Terengganu,404183,187020,19577
829,2021-01-21,W.P. KualaLumpur,2298618,1239665,79679
830,2021-01-21,W.P. Labuan,37998,19328,1561
831,2021-01-21,W.P. Putrajaya,126239,82308,2285
832,2021-01-22,Johor,1334999,682806,73095
833,2021-01-22,Kedah,418863,250071,22659
834,2021-01-22,Kelantan,126728,80716,8932
835,2021-01-22,Melaka,357246,188315,19363
836,2021-01-22,Negeri Sembilan,437798,232938,22056
837,2021-01-22,Pahang,482337,238798,27813
838,2021-01-22,Perak,786018,399497,46221
839,2021-01-22,Perlis,125601,82151,7842
840,2021-01-22,Pulau Pinang,871703,457410,40586
841,2021-01-22,Sabah,629124,287689,30772
842,2021-01-22,Sarawak,1168615,473773,40542
843,2021-01-22,Selangor,2961963,1577447,122726
844,2021-01-22,Terengganu,115994,73828,7569
845,2021-01-22,W.P. KualaLumpur,2301931,1225118,79718
846,2021-01-22,W.P. Labuan,39944,19814,1573
847,2021-01-22,W.P. Putrajaya,128518,82765,2236
848,2021-01-23,Johor,1401419,690095,69200
849,2021-01-23,Kedah,515055,284283,29031
850,2021-01-23,Kelantan,185632,106890,15722
851,2021-01-23,Melaka,344505,178216,16934
852,2021-01-23,Negeri Sembilan,436332,221951,19683
853,2021-01-23,Pahang,441184,219137,24823
854,2021-01-23,Perak,807289,397663,42768
855,2021-01-23,Perlis,123130,75629,6942
856,2021-01-23,Pulau Pinang,827820,426561,34447
857,2021-01-23,Sabah,605672,268732,26781
858,2021-01-23,Sarawak,1273013,472021,35285
859,2021-01-23,Selangor,3062984,1552524,103146
860,2021-01-23,Terengganu,199624,109212,13580
861,2021-01-23,W.P. KualaLumpur,2238072,1169107,64412
862,2021-01-23,W.P. Labuan,38412,18414,1273
863,2021-01-23,W.P. Putrajaya,127237,84010,1475
864,2021-01-24,Johor,1399083,684316,56948
865,2021-01-24,Kedah,572975,309744,30763
866,2021-01-24,Kelantan,201341,117102,18317
867,2021-01-24,Melaka,282180,154641,11365
868,2021-01-24,Negeri Sembilan,376976,197317,13939
869,2021-01-24,Pahang,408708,205460,18349
870,2021-01-24,Perak,691339,355378,29079
871,2021-01-24,Perlis,100353,61535,4812
872,2021-01-24,Pulau Pinang,713417,377079,22952
873,2021-01-24,Sabah,547864,244033,18919
874,2021-01-24,Sarawak,1157283,436517,25055
875,2021-01-24,Selangor,2674131,1385282,69766
876,2021-01-24,Terengganu,235863,127812,17174
877,2021-01-24,W.P. KualaLumpur,1982957,1063169,45412
878,2021-01-24,W.P. Labuan,31433,15976,883
879,2021-01-24,W.P. Putrajaya,130802,86301,1268
880,2021-01-25,Johor,1522372,750583,79075
881,2021-01-25,Kedah,603744,326211,33916
882,2021-01-25,Kelantan,213856,121327,18559
883,2021-01-25,Melaka,410997,206594,19870
884,2021-01-25,Negeri Sembilan,496109,249566,22795
885,2021-01-25,Pahang,610129,273700,30861
886,2021-01-25,Perak,956842,452355,48872
887,2021-01-25,Perlis,150319,92302,8559
888,2021-01-25,Pulau Pinang,930366,477417,41228
889,2021-01-25,Sabah,704962,311135,32413
890,2021-01-25,Sarawak,1253681,486292,40456
891,2021-01-25,Selangor,3138917,1647083,124812
892,2021-01-25,Terengganu,256028,134130,17688
893,2021-01-25,W.P. KualaLumpur,2506462,1312558,81512
894,2021-01-25,W.P. Labuan,46649,21692,1659
895,2021-01-25,W.P. Putrajaya,145210,90604,2323
896,2021-01-26,Johor,1545451,758734,80189
897,2021-01-26,Kedah,612255,331042,34130
898,2021-01-26,Kelantan,207882,119231,18316
899,2021-01-26,Melaka,394685,202276,20023
900,2021-01-26,Negeri Sembilan,482893,245431,22825
901,2021-01-26,Pahang,597629,272900,31234
902,2021-01-26,Perak,959802,455985,49656
903,2021-01-26,Perlis,150950,93237,8632
904,2021-01-26,Pulau Pinang,944343,484460,41700
905,2021-01-26,Sabah,687994,307740,32525
906,2021-01-26,Sarawak,1234354,480428,40746
907,2021-01-26,Selangor,3170692,1661207,126784
908,2021-01-26,Terengganu,253153,133812,17787
909,2021-01-26,W.P. KualaLumpur,2525787,1318256,82765
910,2021-01-26,W.P. Labuan,44941,21261,1656
911,2021-01-26,W.P. Putrajaya,141516,89066,2338
912,2021-01-27,Johor,1517455,751912,80423
913,2021-01-27,Kedah,577902,318790,33700
914,2021-01-27,Kelantan,200169,116224,18261
915,2021-01-27,Melaka,396340,202317,20134
916,2021-01-27,Negeri Sembilan,479058,245851,23014
917,2021-01-27,Pahang,565903,265654,30883
918,2021-01-27,Perak,946160,453554,49784
919,2021-01-27,Perlis,143716,89862,8587
920,2021-01-27,Pulau Pinang,920543,475680,41799
921,2021-01-27,Sabah,710488,315899,33628
922,2021-01-27,Sarawak,1217395,474355,40951
923,2021-01-27,Selangor,3097607,1636312,126944
924,2021-01-27,Terengganu,242882,130455,17572
925,2021-01-27,W.P. KualaLumpur,2476770,1297416,83238
926,2021-01-27,W.P. Labuan,46901,21825,1712
927,2021-01-27,W.P. Putrajaya,134610,86881,2341
928,2021-01-28,Johor,1331459,675260,70417
929,2021-01-28,Kedah,605354,324082,33418
930,2021-01-28,Kelantan,206949,119427,17921
931,2021-01-28,Melaka,385437,198586,20059
932,2021-01-28,Negeri Sembilan,416489,213482,18679
933,2021-01-28,Pahang,573684,266713,30766
934,2021-01-28,Perak,840867,407884,42550
935,2021-01-28,Perlis,135762,82716,8062
936,2021-01-28,Pulau Pinang,768970,406742,33660
937,2021-01-28,Sabah,703534,312615,33635
938,2021-01-28,Sarawak,1225712,479434,40991
939,2021-01-28,Selangor,2849555,1467792,96298
940,2021-01-28,Terengganu,257279,135026,17625
941,2021-01-28,W.P. KualaLumpur,2129618,1134612,60862
942,2021-01-28,W.P. Labuan,46750,21772,1656
943,2021-01-28,W.P. Putrajaya,132849,84980,1401
944,2021-01-29,Johor,1448165,720893,74640
945,2021-01-29,Kedah,533147,298933,24454
946,2021-01-29,Kelantan,143599,89520,9363
947,2021-01-29,Melaka,398929,204580,19745
948,2021-01-29,Negeri Sembilan,506008,258227,22476
949,2021-01-29,Pahang,590999,273667,29987
950,2021-01-29,Perak,991414,469236,49409
951,2021-01-29,Perlis,152264,93804,8356
952,2021-01-29,Pulau Pinang,970646,488516,41551
953,2021-01-29,Sabah,697044,311372,33396
954,2021-01-29,Sarawak,1195681,473198,40560
955,2021-01-29,Selangor,3327488,1715541,126599
956,2021-01-29,Terengganu,162649,97065,8644
957,2021-01-29,W.P. KualaLumpur,2668185,1370832,82777
958,2021-01-29,W.P. Labuan,48909,22423,1683
959,2021-01-29,W.P. Putrajaya,152885,97711,2260
960,2021-01-30,Johor,1489769,719516,69830
961,2021-01-30,Kedah,599913,318263,29846
962,2021-01-30,Kelantan,197965,112635,15522
963,2021-01-30,Melaka,383295,192283,17231
964,2021-01-30,Negeri Sembilan,476806,237622,19622
965,2021-01-30,Pahang,538955,248641,26000
966,2021-01-30,Perak,940990,443717,44167
967,2021-01-30,Perlis,140407,83032,7304
968,2021-01-30,Pulau Pinang,911004,451728,35259
969,2021-01-30,Sabah,685977,294539,28667
970,2021-01-30,Sarawak,1375675,485162,35464
971,2021-01-30,Selangor,3308172,1648202,104939
972,2021-01-30,Terengganu,240177,125138,14492
973,2021-01-30,W.P. KualaLumpur,2436395,1260153,65572
974,2021-01-30,W.P. Labuan,45476,20299,1279
975,2021-01-30,W.P. Putrajaya,143978,95247,1487
976,2021-01-31,Johor,1531689,724978,57379
977,2021-01-31,Kedah,624527,329728,30474
978,2021-01-31,Kelantan,201484,116975,17784
979,2021-01-31,Melaka,315446,165887,11729
980,2021-01-31,Negeri Sembilan,412140,210239,13748
981,2021-01-31,Pahang,442699,217120,18043
982,2021-01-31,Perak,797933,392342,29548
983,2021-01-31,Perlis,110750,66123,4826
984,2021-01-31,Pulau Pinang,772942,396360,23501
985,2021-01-31,Sabah,620779,264491,19803
986,2021-01-31,Sarawak,1354118,470386,25825
987,2021-01-31,Selangor,2883309,1463380,70714
988,2021-01-31,Terengganu,247196,131322,17233
989,2021-01-31,W.P. KualaLumpur,2137782,1137234,46127
990,2021-01-31,W.P. Labuan,37936,17743,906
991,2021-01-31,W.P. Putrajaya,141552,94178,1270
992,2021-02-01,Johor,1521665,752852,78334
993,2021-02-01,Kedah,596320,327319,33311
994,2021-02-01,Kelantan,192448,113406,17674
995,2021-02-01,Melaka,401806,203626,19927
996,2021-02-01,Negeri Sembilan,489971,249962,22229
997,2021-02-01,Pahang,571128,265168,30207
998,2021-02-01,Perak,997204,468270,49100
999,2021-02-01,Perlis,152237,93969,8554
1000,2021-02-01,Pulau Pinang,969329,489137,41668
1001,2021-02-01,Sabah,718253,318207,33793
1002,2021-02-01,Sarawak,1254631,485177,40900
1003,2021-02-01,Selangor,3367460,1707423,125069
1004,2021-02-01,Terengganu,245481,131288,17539
1005,2021-02-01,W.P. KualaLumpur,2142826,1165901,61073
